dup_carrying_indid,anc_gc,derived_pop,repl_id,init_dupl_genotype_fitness,rel_sel_adv_dupG_init_pop_mean,rel_sel_adv_dupG_init_pop_min,rel_sel_adv_dupG_init_pop_max,rel_sel_adv_dupG_init_pop_std,rel_sel_adv_dupG_init_pop_median,rel_sel_adv_dupG_init_pop_MAD,rel_sel_adv_dupG_init_pop_Q75,rel_sel_adv_dupG_init_pop_IQR,pop_freq_dupl_carrying_genotype,rank_in_pop_dupl_genotype_fitness,max_dup_freq_attained,longest_time_window_dupl_nearly_fixed,t2fixation,simulated_geners
21,17,5,1,0.468466996915,18.4993787998,-0.530444845147,8248.50497153,260.544836734,10.0240772385,0.282554745959,10.2053882898,0.442378151017,0.001,3,0.0435,0,NaN,3756
439,17,5,2,0.375631368427,14.6349821413,-0.623496112787,6613.7089586,208.912939229,7.83944706031,0.226561159226,7.98482788491,0.354712522596,0.001,3,0.0125,0,NaN,4584
987,17,5,3,0.416998311473,16.3561005326,-0.582033082359,7342.16326715,231.919799587,8.81290384225,0.25151153174,8.97429493861,0.399772978076,0.001,3,0.013,0,NaN,3829
97,17,5,4,0.440839403793,17.3487192038,-0.558136611807,7761.99478339,245.179366715,9.37393811984,0.266634689041,9.54455644788,0.422629244433,0.001,3,0.034,0,NaN,3883
541,17,5,5,0.375995106379,14.6500744806,-0.623131529942,6620.11422955,209.115239111,7.84800662867,0.2267805469,7.99352823098,0.355056004045,0.001,3,0.0255,0,NaN,3932
380,17,5,6,0.436138903334,17.152950692,-0.562848030616,7679.22096547,242.565117751,9.2633248206,0.263791666236,9.43212391124,0.418122911877,0.001,3,0.024,0,NaN,3895
713,17,5,7,0.441512032399,17.376830615,-0.557462420815,7773.83948763,245.553455272,9.38976657681,0.266296923741,9.56064523268,0.42327408815,0.001,3,0.028,0,NaN,3916
230,17,5,8,0.439837232028,17.3070373192,-0.559141111422,7744.34696398,244.621993026,9.35035477456,0.266028541417,9.52058523148,0.421668470301,0.001,3,0.022,0,NaN,3757
249,17,5,9,0.4344157472,17.0811344113,-0.564575189308,7648.87691734,241.606761977,9.22277509895,0.262749442705,9.39090727548,0.41647093574,0.001,3,0.0225,0,NaN,4622
883,17,5,10,0.433208400209,17.0308951247,-0.565785340732,7627.6160493,240.935277635,9.19436352125,0.262019198115,9.36202841758,0.415313461744,0.001,3,0.027,0,NaN,3740
71,17,5,11,0.430392536097,16.9136186646,-0.568607745549,7578.02987751,239.369195438,9.12809993458,0.259590226208,9.2946750054,0.412613915126,0.001,3,0.0245,0,NaN,3865
34,17,5,12,0.474422993217,18.7475577702,-0.524475014221,8353.38753834,263.85734232,10.1642351657,0.286147090848,10.3478513697,0.448002458917,0.001,3,0.02,0,NaN,3677
166,17,5,13,0.403506315701,15.7941902381,-0.595556417419,7104.57494837,224.41603677,8.49540697593,0.24337386684,8.65157625741,0.386838308603,0.001,3,0.032,0,NaN,3776
646,17,5,14,0.441782006279,17.3879480312,-0.557191819838,7778.59361308,245.7036092,9.39611966664,0.267204807135,9.56710281066,0.423532909971,0.001,3,0.026,0,NaN,4541
117,17,5,15,0.432113409132,16.9852909363,-0.56688287526,7608.33372121,240.326283024,9.16859592976,0.26135691021,9.33583703106,0.414263702472,0.001,3,0.0145,0,NaN,3712
638,17,5,16,0.435508809431,17.1267332294,-0.563479588105,7668.12527928,242.214681416,9.2484973004,0.263410563979,9.41705252543,0.417518845843,0.001,3,0.015,0,NaN,3634
234,17,5,17,0.422697769247,16.5930689865,-0.57632038585,7442.52829938,235.089645421,8.94702484359,0.254949146031,9.11062180437,0.405237003098,0.001,3,0.0245,0,NaN,3835
245,17,5,18,0.409859995616,16.0597701266,-0.589187979138,7216.46055482,227.949693428,8.64492328892,0.247206073647,8.80355163879,0.387034963467,0.001,3,0.0185,0,NaN,3764
603,17,5,19,0.442934331619,17.4358980942,-0.55603681787,7798.88557319,246.344492416,9.42323646169,0.267901772756,9.59466559085,0.424637635146,0.001,3,0.0085,0,NaN,3783
731,17,5,20,0.431824228916,16.9732190717,-0.567172727186,7603.24138036,240.165452292,9.16179087187,0.260453748298,9.32892005158,0.41398646769,0.001,3,0.029,0,NaN,4558
450,17,5,21,0.422286305879,16.5759256282,-0.576732804968,7435.28260411,234.860804499,8.93734218935,0.254700972887,9.10077990123,0.404842536426,0.001,3,0.0355,0,NaN,3958
263,17,5,22,0.425581180573,16.7131641402,-0.573430276919,7493.30394893,236.69329487,9.01487796744,0.256688268659,9.17959089657,0.408001306696,0.001,3,0.0265,0,NaN,4169
864,17,5,23,0.446571982933,17.5874559044,-0.552390716998,7862.94306881,248.367621111,9.50883854107,0.269348820773,9.6816755525,0.428125022646,0.001,3,0.022,0,NaN,3959
29,17,5,24,0.408209240487,15.9909587306,-0.590842568651,7187.39145767,227.03160509,8.60607732503,0.246210424648,8.76406678219,0.385476138605,0.001,3,0.017,0,NaN,4035
54,17,5,25,0.434346720363,17.078230998,-0.564644376481,7647.66138404,241.568372647,9.22115074294,0.262707692923,9.38925620398,0.416404760259,0.001,3,0.0165,0,NaN,3792
118,17,5,26,0.439105197204,17.2765378953,-0.559874846621,7731.45614145,244.214862016,9.33312835627,0.265585781818,9.50307549333,0.420966674313,0.001,3,0.0175,0,NaN,3977
770,18,1,0,0.635734535052,10.6927707386,0.217729003786,43.2357422188,2.99276380424,10.1269474354,1.15613574955,10.9618407083,1.59282630551,0.001,1,1.0,1335,526,1861
781,18,1,1,0.606291068825,10.1503126694,0.161330993579,41.1870040895,2.8546230357,9.61161299479,1.10881077424,10.4078389458,1.51996815272,0.001,1,0.7895,0,NaN,3395
502,18,1,2,0.626660804891,10.5239912627,0.200348566228,42.6043730446,2.95070726639,9.96749791511,1.14645721943,10.7911114041,1.57103496153,0.001,1,0.501,0,NaN,3730
999,18,1,3,0.570530596044,9.4920841985,0.0928329609977,38.6987153961,2.68638624777,8.98513561687,1.04376867938,9.73497778206,1.43031685724,0.001,1,0.8905,0,NaN,3206
174,18,1,4,0.650195848149,10.9581066806,0.245429182743,44.2419907125,3.06120453646,10.3800566529,1.18243484159,11.233941584,1.62905897597,0.001,1,0.836,0,NaN,3479
463,18,1,5,0.613992264356,10.2923253482,0.176082385306,41.7228694256,2.89072605093,9.74640321481,1.11659563485,10.5527429413,1.53835127104,0.001,1,0.6545,0,NaN,3681
373,18,1,6,0.587912197612,9.81257012142,0.126126858364,39.9081636861,2.76798500322,9.28993669339,1.07519871649,10.0620261611,1.47300793343,0.001,1,0.934,0,NaN,2976
401,18,1,7,0.524648987162,8.64788918885,0.00494821855422,35.5061768267,2.47037195663,8.18213909017,0.959829646759,8.87167955517,1.31529193294,0.001,1,1.0,1289,335,1624
420,18,1,8,0.250834993373,3.60971027461,-0.519533657914,16.4536248929,1.17729184298,3.38998617016,0.456541879273,3.71736200782,0.626547987336,0.001,3,0.312,0,NaN,3503
916,18,1,9,0.576296960308,9.59868717432,0.103878245819,39.0999511149,2.71340174592,9.08664093421,1.05395627877,9.84347641944,1.44477309862,0.001,1,0.4765,0,NaN,3455
257,18,1,10,0.65796677917,11.100557903,0.260314150555,44.7827083902,3.0979702659,10.5160674188,1.20331750103,11.3801577071,1.64951885539,0.001,1,1.0,1486,169,1713
391,18,1,11,0.675373646117,11.4207588594,0.293656442938,45.9939146982,3.17990510316,10.8207312098,1.23515191623,11.7076814739,1.69315776871,0.001,1,0.919,0,NaN,3343
645,18,1,12,0.540994911807,8.94856485142,0.0362583101659,36.6435605443,2.54734017302,8.46821712961,0.989734027519,9.17924086582,1.35627107013,0.001,1,1.0,1454,227,1710
838,18,1,13,0.622230156043,10.442908348,0.191861801217,42.2960792057,2.92980740598,9.88995495785,1.13835147973,10.7077452932,1.55992735086,0.001,1,0.812,0,NaN,3315
871,18,1,14,0.625829325575,10.5094379306,0.198755894408,42.54651697,2.94667929637,9.95358144837,1.14454316535,10.7754664728,1.56895044777,0.001,1,1.0,1428,215,1643
832,18,1,15,0.624226185026,10.4797285025,0.195685130377,42.4349670885,2.93918529606,9.92552247149,1.14161127404,10.745302134,1.56493138381,0.001,1,0.6565,0,NaN,3618
369,18,1,16,0.538892635874,8.90977794132,0.0322314684003,36.497279776,2.53743813396,8.43142416804,0.985887976511,9.13968490583,1.3510006767,0.001,1,1.0,1482,173,1684
603,18,1,17,0.566449620785,9.41635106798,0.0850159844722,38.4147525789,2.66717865603,8.9137124685,1.03098842354,9.65301090771,1.41490573168,0.001,1,1.0,1207,448,1655
550,18,1,18,0.590177901798,9.85383548206,0.130466741678,40.0658161351,2.77880175325,9.32959219422,1.07934233223,10.1046571511,1.47957253751,0.001,1,0.5865,0,NaN,3526
773,18,1,19,0.0812180989085,0.49246272965,-0.844429350271,4.65132565359,0.380873310944,0.421437759464,0.147824125367,0.527439090483,0.202870563322,0.001,10,0.0005,0,NaN,4075
745,18,1,20,0.554327426178,9.19350199423,0.0617963115623,37.5712648554,2.61010689279,8.70155599879,1.00892495691,9.42503322597,1.38462631759,0.001,1,0.6935,0,NaN,3752
768,18,1,21,0.0512771459671,-0.0584949792791,-0.901780280239,2.56797135541,0.237048795425,-0.102573534044,0.0933289421417,-0.0356494642075,0.128082577993,0.001,830,0.0005,0,NaN,3690
133,18,1,22,0.510366339957,8.38495431062,-0.0224097316502,34.5123602804,2.40309329689,7.93217148053,0.928911890757,8.59827315085,1.27481815358,0.001,2,0.7945,0,NaN,3461
636,18,1,23,0.153274996171,1.81615131827,-0.706406686908,9.6651956837,0.717433219425,1.6825408384,0.278974053248,1.88258681121,0.382857826449,0.001,4,0.063,0,NaN,3538
828,18,1,24,0.570078365177,9.48273503391,0.0919667273539,38.667248224,2.68420269553,8.97722090281,1.03759305937,9.72125537672,1.42396978796,0.001,1,0.3665,0,NaN,3876
229,18,1,25,0.653371173153,11.016476283,0.251511415406,44.4629364856,3.07616776296,10.4356327974,1.19491286219,11.2936877985,1.63701471994,0.001,1,0.866,0,NaN,3617
191,18,1,26,0.581818900536,9.69967822812,0.114455344281,39.4841792966,2.73953785684,9.18269776694,1.06442029518,9.94737602811,1.45861657038,0.001,1,0.972,23,247,2447
294,18,1,27,0.644660153069,10.8562898686,0.234825737306,43.8568054393,3.03514490108,10.2831681172,1.17236772297,11.129783167,1.61518934918,0.001,1,0.9275,0,NaN,2973
904,18,1,28,0.667480100147,11.2766246863,0.278536610146,45.4446652152,3.14222651102,10.6825743751,1.21386768115,11.559158255,1.67236449067,0.001,1,1.0,1399,178,1647
68,18,1,29,0.582096103062,9.7053883551,0.114986316782,39.5034676298,2.74068866976,9.18814046435,1.06456199655,9.95259180967,1.45931151549,0.001,1,0.695,0,NaN,3896
471,18,1,30,0.633899353893,10.6582207231,0.214213773448,43.108046465,2.98455093775,10.0948271664,1.15930197478,10.9273103446,1.58918196142,0.001,1,0.739,0,NaN,3656
656,18,1,31,0.48427745438,7.90503544022,-0.072382150784,32.697040908,2.28021742635,7.47557710613,0.881427810927,8.10762901865,1.20965205163,0.001,3,0.6965,0,NaN,3663
429,18,1,32,0.523970220863,8.6355500683,0.00364806359353,35.4589468441,2.46717665883,8.17025966845,0.958587864095,8.85890803829,1.31359026981,0.001,1,0.551,0,NaN,3832
138,18,1,33,0.568490487214,9.45442296585,0.0889251983128,38.5567603452,2.6767964698,8.94943067224,1.04003636122,9.69659154455,1.42520231637,0.001,1,0.751,0,NaN,3462
318,18,1,34,0.664144086973,11.2152294646,0.272146584474,45.2125384222,3.12654651261,10.6241857849,1.20780086571,11.4963885674,1.66400614415,0.001,1,0.761,0,NaN,3646
507,18,1,35,0.219900870991,3.04051881608,-0.578786971921,14.3011637822,1.03008193038,2.84859293146,0.400239039802,3.1355952786,0.549279214516,0.001,4,0.5025,0,NaN,3706
90,18,1,36,0.159356615495,1.92712167924,-0.694757541184,10.0883675107,0.742838911646,1.7889782392,0.290043138458,1.99696160223,0.398048794408,0.001,4,0.1235,0,NaN,3771
774,18,1,37,0.552626176957,9.16176450324,0.0585376235315,37.4528883667,2.602015209,8.67178160226,1.00582853282,9.39303845388,1.38037685359,0.001,1,0.72,0,NaN,3553
187,18,1,38,0.384077008785,6.0608937709,-0.264312873539,25.724883762,1.80731394427,5.72191999278,0.699054135226,6.22319587454,0.959366448838,0.001,3,1.0,1293,314,1607
226,18,1,39,0.639103827341,10.7549157372,0.224182774527,43.4701846423,3.0085027134,10.1859184935,1.1622630858,11.0252365684,1.6012680325,0.001,1,0.944,0,NaN,3172
881,18,1,40,0.498494429787,8.1665743791,-0.045149992792,33.6862878729,2.34718154608,7.72439536143,0.907303963942,8.375002477,1.24516391227,0.001,3,0.741,0,NaN,3367
395,18,1,41,0.64263000093,10.8190254079,0.230937046343,43.7155431958,3.02555242976,10.2476353675,1.16867572366,11.0915842724,1.61010282398,0.001,1,0.8025,0,NaN,3495
146,18,1,42,0.536665645196,8.86873469581,0.0279657395616,36.3423210941,2.52694588919,8.39244851258,0.976778952987,9.09778234071,1.34541762414,0.001,1,1.0,1375,180,1570
793,18,1,43,0.554231235238,9.19184307034,0.0616120609167,37.564571688,2.60966176404,8.69987251399,1.01394948577,9.42829260631,1.38945445532,0.001,1,0.616,0,NaN,3372
802,18,1,44,0.542070283648,8.96762414894,0.0383181502539,36.7183871723,2.55230310117,8.48703773931,0.986615873118,9.19451762796,1.35400982394,0.001,1,0.813,0,NaN,3772
484,18,1,45,0.541659785091,8.96107667713,0.0375318535045,36.6898238218,2.55045491212,8.47985340286,0.990950393328,9.19175097481,1.35793790356,0.001,1,0.6275,0,NaN,3714
373,18,1,46,0.587912197612,9.81257012142,0.126126858364,39.9081636861,2.76798500322,9.28993669339,1.07519871649,10.0620261611,1.47300793343,0.001,1,1.0,1165,495,1736
242,18,1,47,0.570366506893,9.48882631341,0.0925186535201,38.6872977289,2.68563648061,8.98226381222,1.04346848318,9.73189031681,1.4299054867,0.001,1,0.9035,0,NaN,3028
42,18,1,48,0.560846857188,9.31431003701,0.0742840714539,38.0249005377,2.6407280154,8.81622541357,1.0257004761,9.5527706889,1.40603978074,0.001,1,0.782,0,NaN,3559
461,18,1,49,0.600676193192,10.0471749879,0.150575880345,40.7963092674,2.82813990427,9.51333860102,1.09854205198,10.302190685,1.50589169244,0.001,1,0.65,0,NaN,3455
69,18,1,50,0.616504870016,10.3384566563,0.180895200434,41.8977017969,2.90259262249,9.79038011015,1.12116501573,10.6000195748,1.54464657855,0.001,1,0.9315,0,NaN,3271
185,18,1,51,0.48714852619,7.95600537143,-0.0668827053037,32.8968161058,2.29258576491,7.52582514119,0.886653415625,8.16162421644,1.21682355605,0.001,3,0.7745,0,NaN,3615
344,18,1,52,0.637206099628,10.7189994555,0.220547738282,43.3381367681,3.00013436386,10.1527035031,1.16534949137,10.9895293426,1.59747195357,0.001,1,1.0,312,155,1671
523,18,2,0,0.558791423624,9.47151756593,0.137086720416,46.4592349809,2.83277914835,9.04795500319,0.856439611042,9.65973842718,1.15860138707,0.001,1,1.0,1507,108,1672
485,18,2,1,0.540293141802,9.1246952465,0.0994444987916,44.8881401741,2.7390146016,8.71532659208,0.828087956706,9.30685748228,1.12024694198,0.001,1,0.654,0,NaN,2671
307,18,2,2,0.552088981802,9.34610251772,0.123447896935,45.8899836504,2.79877628283,8.93240219867,0.843752865947,9.53187984951,1.14470450523,0.001,1,0.857,0,NaN,2932
374,18,2,3,0.476724785901,7.93241833285,-0.0299109821232,39.4891569176,2.41656610658,7.57226685151,0.72578520099,8.092559372,0.986802322459,0.001,2,0.6045,0,NaN,2931
883,18,2,4,0.383788319106,6.18741648508,-0.219027739768,31.5958832747,1.94059034606,5.90112195372,0.5842949445,6.31998457171,0.794427342204,0.001,3,0.8655,0,NaN,2721
450,18,2,5,0.551686746248,9.33884453804,0.122629386327,45.8558210078,2.79667623348,8.92516574686,0.843138132791,9.52420663618,1.14387050769,0.001,1,1.0,92,2032,2132
679,18,2,6,0.577068312469,9.81479677844,0.174278428659,48.0115264545,2.92525113628,9.38179489986,0.881438897512,10.0083959873,1.19526882898,0.001,1,0.967,12,403,2330
262,18,2,7,0.606871560391,10.3742649771,0.234925167327,50.5427738691,3.075847995,9.91797268089,0.926961656991,10.576935184,1.25699963706,0.001,1,0.6405,0,NaN,2992
520,18,2,8,0.507257987662,8.50522525408,0.0322211422906,42.0824007216,2.57152535759,8.12130218818,0.772270189043,8.67491833054,1.05000489824,0.001,1,0.8645,0,NaN,2390
11,18,2,9,0.595971292545,10.1690941936,0.212744172248,49.6169930657,3.02105916068,9.7218705164,0.910312120246,10.368997125,1.23442215341,0.001,1,1.0,1459,130,1601
613,18,2,10,0.988382039304,17.5378851532,1.39748549062,82.9451957763,4.98327407457,16.7815683049,1.50969712982,17.8547883158,2.04721385177,0.001,1,0.866,0,NaN,2743
350,18,2,11,0.549992592975,9.30721313479,0.119181947611,45.7119332979,2.78805401044,8.89468694319,0.840548972844,9.49188826125,1.14035784044,0.001,1,0.972,37,250,2392
594,18,2,12,0.942063344448,16.660783766,0.917008159889,79.0112595521,4.77006318677,15.9482680186,1.43894796816,16.9711935601,1.95127496383,0.001,1,1.0,1517,151,1684
708,18,2,13,0.540382553904,9.12681701954,0.0996264438066,44.8957341167,2.73941439391,8.72179674551,0.825862032377,9.30856314486,1.12043232955,0.001,1,1.0,742,256,1640
97,18,2,14,0.624353288363,10.7018162429,0.270498799789,52.0275307938,3.16451667074,10.2324791446,0.953663998286,10.9104239234,1.29320915345,0.001,1,0.775,0,NaN,3050
309,18,2,15,0.574595076454,9.76819050071,0.169245631608,47.8014697424,2.91279654108,9.33729994408,0.878148737789,9.96121550475,1.19136877275,0.001,1,1.0,1450,208,1658
693,18,2,16,0.536486691768,9.05395007653,0.0916987396354,44.5648510201,2.71963246112,8.65170791758,0.819908019616,9.23424405268,1.11235462634,0.001,1,1.0,1112,370,1717
956,18,2,17,0.0473939244707,-0.1150222927,-0.903557929013,2.56864203847,0.218781202718,-0.147782159186,0.0721544379797,-0.0960569182334,0.0981036357272,0.001,909,0.0005,0,NaN,3460
115,18,2,18,0.544730494546,9.20839154096,0.10847408419,45.265013114,2.76143537877,8.80001872895,0.83250695285,9.3915062753,1.12944737496,0.001,1,1.0,1320,188,1639
767,18,2,19,0.545273776855,9.21808698859,0.109579611356,45.3111551299,2.76426106337,8.80488630039,0.835721597752,9.40187015539,1.13057381966,0.001,1,0.9195,0,NaN,2875
422,18,2,20,0.498963539904,8.34945443607,0.0153427400818,41.3779372518,2.52941073097,7.97215487788,0.759642384466,8.5167185454,1.03283570429,0.001,1,0.7535,0,NaN,3315
644,18,2,21,0.081982933855,0.535354121824,-0.833172626769,5.96296893216,0.414571477417,0.474183023538,0.124814152495,0.563658353024,0.169701580289,0.001,14,0.0025,0,NaN,3222
951,18,2,22,0.523318640929,8.8065472027,0.0649030246174,43.4464630267,2.65296401561,8.41009817633,0.802071746882,8.98304481876,1.08505191316,0.001,1,0.62,0,NaN,3245
314,18,2,23,0.518962235952,8.72504733827,0.0560381601271,43.0764651371,2.63087351264,8.33176311366,0.795394840926,8.89994021912,1.07601931775,0.001,1,0.797,0,NaN,3616
76,18,2,24,0.624240909472,10.6995917001,0.27027011957,52.0179862375,3.16402028609,10.230457383,0.953492345946,10.9082801367,1.29297638554,0.001,1,1.0,1269,301,1574
505,18,2,25,0.356749101453,5.68639461875,-0.274049943086,29.29939029,1.80810869371,5.4181240279,0.544913882601,5.80549476039,0.738926521384,0.001,3,0.5215,0,NaN,3202
848,18,2,26,0.575065957092,9.77717978497,0.170203828348,47.8414625446,2.9151328735,9.3457713609,0.878868380638,9.97019822034,1.1923450994,0.001,1,0.877,0,NaN,3093
35,18,2,27,0.974103362857,17.2696962833,0.982206511034,81.7324802047,4.91253182684,16.5246866028,1.48788726684,17.5824023242,2.01763874513,0.001,1,0.7255,0,NaN,3146
844,18,2,28,0.388094876815,6.27240584547,-0.210264309666,31.9616475396,1.96744303302,5.97856068356,0.590851423092,6.4026236237,0.803841943638,0.001,3,0.4255,0,NaN,3018
612,18,2,29,0.206852506384,2.8732873453,-0.579075074973,16.5683829276,1.04452105322,2.71953574908,0.314920667776,2.94529244371,0.428176884742,0.001,3,0.483,0,NaN,3240
365,18,2,30,0.561483642764,9.52223565032,0.142565127034,46.6878903529,2.8463877153,9.10141761877,0.858110645893,9.7110963232,1.1641834499,0.001,1,0.887,0,NaN,3552
737,18,2,31,0.546492673982,9.241412925,0.112059949597,45.4146784174,2.77036904638,8.83172136292,0.835200076601,9.42512234573,1.13310108805,0.001,1,0.6415,0,NaN,3102
385,18,2,32,0.573477232294,9.74733764953,0.166970926421,47.7065290787,2.90710140485,9.31718927685,0.876440346126,9.93989104298,1.18905102817,0.001,1,1.0,1488,226,1714
727,18,2,33,0.562349381062,9.53840605703,0.144326821075,46.7614191787,2.85078644253,9.11699275475,0.859433746323,9.7276115083,1.16597847672,0.001,1,1.0,1263,173,1518
465,18,2,34,0.516452653679,8.67795678483,0.0509314019427,42.8633214671,2.61815470611,8.28663684885,0.791548494016,8.85206638023,1.07081593527,0.001,1,0.6455,0,NaN,2976
363,18,2,35,0.360530074097,5.75544807104,-0.266356027964,29.6205156001,1.82762493196,5.48290186406,0.548885646458,5.87638067303,0.746283652451,0.001,3,0.331,0,NaN,3278
718,18,2,36,0.545919988786,9.23047526821,0.110894590388,45.3660391574,2.76750642034,8.82141842283,0.834324846717,9.4141975639,1.13191367924,0.001,1,0.932,0,NaN,2712
588,18,2,37,0.4398983763,7.24284915167,-0.104849178286,36.3614188156,2.2300225253,6.91006966853,0.669719177397,7.39017022494,0.910573043856,0.001,2,0.82,0,NaN,2833
381,18,2,38,0.272498865206,4.10299858622,-0.445491058282,22.1438549862,1.37730125983,3.89996127403,0.414863354083,4.19736372844,0.564062371007,0.001,3,0.86,0,NaN,2881
396,18,2,39,0.481509185107,8.02212798008,-0.0201751906041,39.8955051838,2.44084333091,7.65829792843,0.733069164909,8.18381209292,0.996705848327,0.001,2,0.9335,0,NaN,2294
524,18,2,40,0.545129607048,9.2154473701,0.109286239685,45.2989105097,2.76352580908,8.80229389887,0.83550063385,9.39911991197,1.13027489714,0.001,1,0.8705,0,NaN,3293
123,18,2,41,0.593818451753,10.129188797,0.208363348613,49.4341481388,3.00994632093,9.6831396572,0.907023778859,10.3279286355,1.22996302191,0.001,1,0.9645,14,571,2431
960,18,2,42,0.536879246403,9.06118364648,0.0924975505056,44.5981914436,2.72165085844,8.65877020401,0.820507957506,9.24173258875,1.11316855141,0.001,1,0.761,0,NaN,2845
673,18,2,43,0.52888653325,8.9112472236,0.0762331491515,43.9193548766,2.68116001313,8.51497664117,0.808292762398,9.08926025661,1.09659641348,0.001,1,0.946,0,NaN,2739
70,18,2,44,0.240102924093,3.49642034194,-0.511413677846,19.3924051308,1.21377879492,3.31743093295,0.365542455889,3.57947679096,0.497003995034,0.001,3,0.4075,0,NaN,2997
782,18,2,45,0.617672309565,10.5764176283,0.256903651493,51.4601023594,3.13076488418,10.1122844465,0.943459184647,10.7829747833,1.27937098987,0.001,1,0.735,0,NaN,2744
922,18,2,46,0.541101230266,9.140257734,0.101088880976,44.9567726883,2.7430630187,8.73472615166,0.826960379311,9.3222729151,1.1219224373,0.001,1,0.9285,0,NaN,2570
295,18,2,47,0.574363067843,9.76331903462,0.168773516434,47.7817648029,2.91171967471,9.32795783399,0.880305712693,9.95678961165,1.19088772475,0.001,1,0.951,2,245,2787
398,18,2,48,0.370935061272,5.9506865597,-0.245182881344,30.5042312593,1.8804331643,5.67000001646,0.564726622072,6.07483472125,0.767821583376,0.001,3,0.2715,0,NaN,3409
544,18,2,49,0.505253641181,8.46802434044,0.0281424902754,41.9121677034,2.56138349529,8.08526086328,0.774384168469,8.63842934354,1.04759583764,0.001,1,1.0,1010,217,1627
124,18,2,50,0.516313755028,8.67567157483,0.050648756568,42.8515245364,2.61741730306,8.28878504132,0.789077893043,8.84941669159,1.070527942,0.001,1,0.656,0,NaN,3045
295,18,2,51,0.56287018369,9.54794728512,0.145386604256,46.8056519519,2.85345677658,9.12129757052,0.862690980581,9.73754655661,1.16705831191,0.001,1,0.6395,0,NaN,3348
75,18,2,52,0.300027168285,4.61645363113,-0.389473613234,24.4818869408,1.50998106719,4.39496377219,0.456773562181,4.72241033301,0.621044919879,0.001,3,0.6335,0,NaN,3351
189,18,3,0,0.788108586894,14.5623110865,5.45601686884,67.6305342422,3.21277667909,14.2918343194,1.19499708308,15.0194137104,1.55729859286,0.001,1,0.9555,2,19,4007
133,18,3,1,0.411774841288,7.13166682824,2.37317136969,34.8584182625,1.6781496908,6.98975262368,0.624367939151,7.36990187373,0.813665009591,0.001,1,0.4835,0,NaN,3691
360,18,3,2,0.299871912048,4.92004118738,1.45648652339,25.1136217399,1.22254788459,4.81847654178,0.454690717199,5.09479199066,0.593136632204,0.001,1,1.0,1415,22,1437
209,18,3,3,0.767282781839,14.1491346343,5.28541633108,65.8169692708,3.12849314963,13.8877460265,1.1634179273,14.5960999786,1.51900486379,0.001,1,0.8225,0,NaN,4342
360,18,3,4,0.299871912048,4.92004118738,1.45648652339,25.1136217399,1.22254788459,4.81847654178,0.454690717199,5.09479199066,0.593136632204,0.001,1,0.1935,0,NaN,4075
873,18,3,5,0.88914806704,16.5560614975,6.28371066522,76.4293135188,3.62528165583,16.2523243024,1.34820171257,17.0731830266,1.76026397364,0.001,1,1.0,1492,17,1509
766,18,3,6,0.735032052425,13.5117734757,5.02122525818,63.0084923347,2.99693730701,13.2619784737,1.1145166908,13.9392700217,1.45386886407,0.001,1,0.981,16,18,3761
98,18,3,7,0.227802961064,3.49793993094,0.866113101496,18.8376710771,0.928807086761,3.42010808662,0.345414170733,3.63041507026,0.450986017193,0.001,1,0.7215,0,NaN,4009
518,18,3,8,0.316698435129,5.25267068896,1.59432579918,26.5789188927,1.29128368944,5.14496503868,0.480204490048,5.43734040988,0.626974141349,0.001,1,0.3905,0,NaN,4026
169,18,3,9,0.313768725212,5.1946972144,1.57032624257,26.3237921753,1.27931369395,5.08811927306,0.475762220365,5.37723986978,0.620624064762,0.001,1,0.952,1,19,3825
926,18,3,10,0.808816716762,14.968903321,5.62565343666,69.4338517542,3.29783263217,14.6936375299,1.22639513156,15.4403355289,1.60123041433,0.001,1,1.0,1457,17,1474
666,18,3,11,0.296452596163,4.85211423936,1.42847621948,24.8158588683,1.20833116395,4.75213085061,0.449506066254,5.02529558826,0.586373339521,0.001,1,0.755,0,NaN,3860
178,18,3,12,0.789264178681,14.5833413574,5.46548322943,67.7311661641,3.21811133754,14.3142556018,1.19674794819,15.0429027362,1.56252186887,0.001,1,1.0,1607,13,1620
344,18,3,13,0.295882861676,4.8412842619,1.4238090765,24.7662449156,1.20628228389,4.74107617489,0.448642187471,5.01371593359,0.585246423724,0.001,1,0.711,0,NaN,4042
73,18,3,14,0.359359503217,6.09554040963,1.94379613841,30.2939550475,1.46518573401,5.97272695119,0.544891357947,6.3044865245,0.711431099662,0.001,1,0.6135,0,NaN,3943
63,18,3,15,0.460048203166,8.08473827646,2.76861641849,39.0621874772,1.87508920536,7.92641067329,0.697564104748,8.35112574057,0.909052929194,0.001,1,1.0,678,28,706
695,18,3,16,0.843566895664,15.6559830234,5.91031946482,72.4599872166,3.43945508236,15.3679033833,1.27908767455,16.1466817121,1.67002602922,0.001,1,0.892,0,NaN,3966
113,18,3,17,0.329033006737,5.49627741129,1.69536796988,27.6530452925,1.34158441264,5.38429527492,0.49890719272,5.68805789832,0.651393136156,0.001,1,0.789,0,NaN,4225
631,18,3,18,0.0871405334759,0.719057795522,-0.286163400024,6.5884230499,0.352407182925,0.690805739039,0.132129719628,0.77110094061,0.172361066434,0.001,7,0.161,0,NaN,3880
